Время	T1	T2	T3	T4
2019-12-08T19:39:53	-100	-100	-100	-100
2019-12-08T19:40:03	-100	-100	-100	-100
2019-12-08T19:40:13	-100	-100	-100	-100
2019-12-08T19:40:23	-100	-100	-100	-100
2019-12-08T19:40:33	-100	-100	-100	-100
2019-12-08T19:40:43	-100	-100	-100	-100
2019-12-08T19:40:53	-100	-100	-100	-100
2019-12-08T19:41:03	-100	-100	-100	-100
2019-12-08T19:41:13	-100	-100	-100	-100
2019-12-08T19:41:23	-100	-100	-100	-100
2019-12-08T19:41:33	-100	-100	-100	-100
2019-12-08T19:41:43	-100	-100	-100	-100
2019-12-08T19:41:53	-100	-100	-100	-100
2019-12-08T19:42:03	-100	-100	-100	-100
2019-12-08T19:42:13	-100	-100	-100	-100
2019-12-08T19:42:23	-100	-100	-100	-100
2019-12-08T19:42:33	-100	-100	-100	-100
2019-12-08T19:42:43	-100	-100	-100	-100
2019-12-08T19:42:53	-100	-100	-100	-100
2019-12-08T19:43:03	-100	-100	-100	-100
2019-12-08T19:43:13	-100	-100	-100	-100
2019-12-08T19:43:23	-100	-100	-100	-100
2019-12-08T19:43:33	-100	-100	-100	-100
2019-12-08T19:43:43	-100	-100	-100	-100
2019-12-08T19:43:53	-100	-100	-100	-100
2019-12-08T19:44:03	-100	-100	-100	-100
2019-12-08T19:44:13	-100	-100	-100	-100
2019-12-08T19:44:23	-100	-100	-100	-100
2019-12-08T19:44:33	-100	-100	-100	-100
2019-12-08T19:44:43	-100	-100	-100	-100
2019-12-08T19:44:53	-100	-100	-100	-100
2019-12-08T19:45:03	-100	-100	-100	-100
2019-12-08T19:45:13	-100	-100	-100	-100
2019-12-08T19:45:23	-100	-100	-100	-100
2019-12-08T19:45:33	-100	-100	-100	-100
2019-12-08T19:45:43	-100	-100	-100	-100
2019-12-08T19:45:53	-100	-100	-100	-100
2019-12-08T19:46:03	-100	-100	-100	-100
2019-12-08T19:46:13	-100	-100	-100	-100
2019-12-08T19:46:23	-100	-100	-100	-100
2019-12-08T19:46:33	-100	-100	-100	-100
2019-12-08T19:46:43	-100	-100	-100	-100
2019-12-08T19:46:53	-100	-100	-100	-100
2019-12-08T19:47:03	-100	-100	-100	-100
2019-12-08T19:47:13	-100	-100	-100	-100
2019-12-08T19:47:23	-100	-100	-100	-100
2019-12-08T19:47:33	-100	-100	-100	-100
2019-12-08T19:47:43	-100	-100	-100	-100
2019-12-08T19:47:53	-100	-100	-100	-100
2019-12-08T19:48:03	-100	-100	-100	-100
2019-12-08T19:48:13	-100	-100	-100	-100
2019-12-08T19:48:23	-100	-100	-100	-100
2019-12-08T19:48:33	-100	-100	-100	-100
2019-12-08T19:48:43	-100	-100	-100	-100
2019-12-08T19:48:53	-100	-100	-100	-100
2019-12-08T19:49:03	-100	-100	-100	-100
2019-12-08T19:49:13	-100	-100	-100	-100
2019-12-08T19:49:23	-100	-100	-100	-100
2019-12-08T19:49:33	-100	-100	-100	-100
2019-12-08T19:49:43	-100	-100	-100	-100
2019-12-08T19:49:53	-100	-100	-100	-100
2019-12-08T19:50:03	-100	-100	-100	-100
2019-12-08T19:50:13	-100	-100	-100	-100
2019-12-08T19:50:23	-100	-100	-100	-100
2019-12-08T19:50:33	-100	-100	-100	-100
2019-12-08T19:50:43	-100	-100	-100	-100
2019-12-08T19:50:53	-100	-100	-100	-100
2019-12-08T19:51:03	-100	-100	-100	-100
2019-12-08T19:51:13	-100	-100	-100	-100
2019-12-08T19:51:23	-100	-100	-100	-100
2019-12-08T19:51:33	-100	-100	-100	-100
2019-12-08T19:51:43	-100	-100	-100	-100
2019-12-08T19:51:53	-100	-100	-100	-100
2019-12-08T19:52:03	-100	-100	-100	-100
2019-12-08T19:52:13	-100	-100	-100	-100
2019-12-08T19:52:23	-100	-100	-100	-100
2019-12-08T19:52:33	-100	-100	-100	-100
2019-12-08T19:52:43	-100	-100	-100	-100
2019-12-08T19:52:53	-100	-100	-100	-100
2019-12-08T19:53:03	-100	-100	-100	-100
2019-12-08T19:53:13	-100	-100	-100	-100
2019-12-08T19:53:23	-100	-100	-100	-100
2019-12-08T19:53:33	-100	-100	-100	-100
2019-12-08T19:53:43	-100	-100	-100	-100
2019-12-08T19:53:53	-100	-100	-100	-100
2019-12-08T19:54:03	-100	-100	-100	-100
2019-12-08T19:54:13	-100	-100	-100	-100
2019-12-08T19:54:23	-100	-100	-100	-100
2019-12-08T19:54:33	-100	-100	-100	-100
2019-12-08T19:54:43	-100	-100	-100	-100
2019-12-08T19:54:53	-100	-100	-100	-100
2019-12-08T19:55:03	-100	-100	-100	-100
2019-12-08T19:55:13	-100	-100	-100	-100
2019-12-08T19:55:23	-100	-100	-100	-100
2019-12-08T19:55:33	-100	-100	-100	-100
2019-12-08T19:55:43	-100	-100	-100	-100
2019-12-08T19:55:53	-100	-100	-100	-100
2019-12-08T19:56:03	-100	-100	-100	-100
2019-12-08T19:56:13	-100	-100	-100	-100
2019-12-08T19:56:23	-100	-100	-100	-100
2019-12-08T19:56:33	-100	-100	-100	-100
2019-12-08T19:56:43	-100	-100	-100	-100
2019-12-08T19:56:53	-100	-100	-100	-100
2019-12-08T19:57:03	-100	-100	-100	-100
2019-12-08T19:57:13	-100	-100	-100	-100
2019-12-08T19:57:23	-100	-100	-100	-100
2019-12-08T19:57:33	-100	-100	-100	-100
2019-12-08T19:57:43	-100	-100	-100	-100
2019-12-08T19:57:53	-100	-100	-100	-100
2019-12-08T19:58:03	-100	-100	-100	-100
2019-12-08T19:58:13	-100	-100	-100	-100
2019-12-08T19:58:23	-100	-100	-100	-100
2019-12-08T19:58:33	-100	-100	-100	-100
2019-12-08T19:58:43	-100	-100	-100	-100
2019-12-08T19:58:53	-100	-100	-100	-100
2019-12-08T19:59:03	-100	-100	-100	-100
2019-12-08T19:59:13	-100	-100	-100	-100
2019-12-08T19:59:23	-100	-100	-100	-100
2019-12-08T19:59:33	-100	-100	-100	-100
2019-12-08T19:59:43	-100	-100	-100	-100
2019-12-08T19:59:53	-100	-100	-100	-100
2019-12-08T20:00:03	-100	-100	-100	-100
2019-12-08T20:00:13	-100	-100	-100	-100
2019-12-08T20:00:23	-100	-100	-100	-100
2019-12-08T20:00:33	-100	-100	-100	-100
2019-12-08T20:00:43	-100	-100	-100	-100
2019-12-08T20:00:53	-100	-100	-100	-100
2019-12-08T20:01:03	-100	-100	-100	-100
2019-12-08T20:01:13	-100	-100	-100	-100
2019-12-08T20:01:23	-100	-100	-100	-100
2019-12-08T20:01:33	-100	-100	-100	-100
2019-12-08T20:01:43	-100	-100	-100	-100
2019-12-08T20:01:53	-100	-100	-100	-100
2019-12-08T20:02:03	-100	-100	-100	-100
2019-12-08T20:02:13	-100	-100	-100	-100
2019-12-08T20:02:23	-100	-100	-100	-100
2019-12-08T20:02:33	-100	-100	-100	-100
2019-12-08T20:02:43	-100	-100	-100	-100
2019-12-08T20:02:53	-100	-100	-100	-100
2019-12-08T20:03:03	-100	-100	-100	-100
2019-12-08T20:03:13	-100	-100	-100	-100
2019-12-08T20:03:23	-100	-100	-100	-100
2019-12-08T20:03:33	-100	-100	-100	-100
2019-12-08T20:03:43	-100	-100	-100	-100
2019-12-08T20:03:53	-100	-100	-100	-100
2019-12-08T20:04:03	-100	-100	-100	-100
2019-12-08T20:04:13	-100	-100	-100	-100
2019-12-08T20:04:23	-100	-100	-100	-100
2019-12-08T20:04:33	-100	-100	-100	-100
2019-12-08T20:04:43	-100	-100	-100	-100
2019-12-08T20:04:53	-100	-100	-100	-100
2019-12-08T20:05:03	-100	-100	-100	-100
2019-12-08T20:05:13	-100	-100	-100	-100
2019-12-08T20:05:23	-100	-100	-100	-100
2019-12-08T20:05:33	-100	-100	-100	-100
2019-12-08T20:05:43	-100	-100	-100	-100
2019-12-08T20:05:53	-100	-100	-100	-100
2019-12-08T20:06:03	-100	-100	-100	-100
2019-12-08T20:06:13	-100	-100	-100	-100
2019-12-08T20:06:23	-100	-100	-100	-100
2019-12-08T20:06:33	-100	-100	-100	-100
2019-12-08T20:06:43	-100	-100	-100	-100
2019-12-08T20:06:53	-100	-100	-100	-100
2019-12-08T20:07:03	-100	-100	-100	-100
2019-12-08T20:07:13	-100	-100	-100	-100
2019-12-08T20:07:23	-100	-100	-100	-100
2019-12-08T20:07:33	-100	-100	-100	-100
2019-12-08T20:07:43	-100	-100	-100	-100
2019-12-08T20:07:53	-100	-100	-100	-100
2019-12-08T20:08:03	-100	-100	-100	-100
2019-12-08T20:08:13	-100	-100	-100	-100
2019-12-08T20:08:23	-100	-100	-100	-100
2019-12-08T20:08:33	-100	-100	-100	-100
2019-12-08T20:08:43	-100	-100	-100	-100
2019-12-08T20:08:53	-100	-100	-100	-100
2019-12-08T20:09:03	-100	-100	-100	-100
2019-12-08T20:09:13	-100	-100	-100	-100
2019-12-08T20:09:23	-100	-100	-100	-100
2019-12-08T20:09:33	-100	-100	-100	-100
2019-12-08T20:09:43	-100	-100	-100	-100
2019-12-08T20:09:53	-100	-100	-100	-100
2019-12-08T20:10:03	-100	-100	-100	-100
2019-12-08T20:10:13	-100	-100	-100	-100
2019-12-08T20:10:23	-100	-100	-100	-100
2019-12-08T20:10:33	-100	-100	-100	-100
2019-12-08T20:10:43	-100	-100	-100	-100
2019-12-08T20:10:53	-100	-100	-100	-100
2019-12-08T20:11:03	-100	-100	-100	-100
2019-12-08T20:11:13	-100	-100	-100	-100
2019-12-08T20:11:23	-100	-100	-100	-100
2019-12-08T20:11:33	-100	-100	-100	-100
2019-12-08T20:11:43	-100	-100	-100	-100
2019-12-08T20:11:53	-100	-100	-100	-100
2019-12-08T20:12:03	-100	-100	-100	-100
2019-12-08T20:12:13	-100	-100	-100	-100
2019-12-08T20:12:23	-100	-100	-100	-100
2019-12-08T20:12:33	-100	-100	-100	-100
2019-12-08T20:12:43	-100	-100	-100	-100
2019-12-08T20:12:53	-100	-100	-100	-100
2019-12-08T20:13:03	-100	-100	-100	-100
2019-12-08T20:13:13	-100	-100	-100	-100
2019-12-08T20:13:23	-100	-100	-100	-100
2019-12-08T20:13:33	-100	-100	-100	-100
2019-12-08T20:13:43	-100	-100	-100	-100
2019-12-08T20:13:53	-100	-100	-100	-100
2019-12-08T20:14:03	-100	-100	-100	-100
2019-12-08T20:14:13	-100	-100	-100	-100
2019-12-08T20:14:23	-100	-100	-100	-100
2019-12-08T20:14:33	-100	-100	-100	-100
2019-12-08T20:14:43	-100	-100	-100	-100
2019-12-08T20:14:53	-100	-100	-100	-100
2019-12-08T20:15:03	-100	-100	-100	-100
2019-12-08T20:15:13	-100	-100	-100	-100
2019-12-08T20:15:23	-100	-100	-100	-100
2019-12-08T20:15:33	-100	-100	-100	-100
2019-12-08T20:15:43	-100	-100	-100	-100
2019-12-08T20:15:53	-100	-100	-100	-100
2019-12-08T20:16:03	-100	-100	-100	-100
2019-12-08T20:16:13	-100	-100	-100	-100
2019-12-08T20:16:23	-100	-100	-100	-100
2019-12-08T20:16:33	-100	-100	-100	-100
2019-12-08T20:16:43	-100	-100	-100	-100
2019-12-08T20:16:53	-100	-100	-100	-100
2019-12-08T20:17:03	-100	-100	-100	-100
2019-12-08T20:17:13	-100	-100	-100	-100
2019-12-08T20:17:23	-100	-100	-100	-100
2019-12-08T20:17:33	-100	-100	-100	-100
2019-12-08T20:17:43	-100	-100	-100	-100
2019-12-08T20:17:53	-100	-100	-100	-100
2019-12-08T20:18:03	-100	-100	-100	-100
2019-12-08T20:18:13	-100	-100	-100	-100
2019-12-08T20:18:23	-100	-100	-100	-100
2019-12-08T20:18:33	-100	-100	-100	-100
2019-12-08T20:18:43	-100	-100	-100	-100
2019-12-08T20:18:53	-100	-100	-100	-100
2019-12-08T20:19:03	-100	-100	-100	-100
2019-12-08T20:19:13	-100	-100	-100	-100
2019-12-08T20:19:23	-100	-100	-100	-100
2019-12-08T20:19:33	-100	-100	-100	-100
2019-12-08T20:19:43	-100	-100	-100	-100
2019-12-08T20:19:53	-100	-100	-100	-100
2019-12-08T20:20:03	-100	-100	-100	-100
2019-12-08T20:20:13	-100	-100	-100	-100
2019-12-08T20:20:23	-100	-100	-100	-100
2019-12-08T20:20:33	-100	-100	-100	-100
2019-12-08T20:20:43	-100	-100	-100	-100
2019-12-08T20:20:53	-100	-100	-100	-100
2019-12-08T20:21:03	-100	-100	-100	-100
2019-12-08T20:21:13	-100	-100	-100	-100
2019-12-08T20:21:23	-100	-100	-100	-100
2019-12-08T20:21:33	-100	-100	-100	-100
2019-12-08T20:21:43	-100	-100	-100	-100
2019-12-08T20:21:53	-100	-100	-100	-100
2019-12-08T20:22:03	-100	-100	-100	-100
2019-12-08T20:22:13	-100	-100	-100	-100
2019-12-08T20:22:23	-100	-100	-100	-100
2019-12-08T20:22:33	-100	-100	-100	-100
2019-12-08T20:22:43	-100	-100	-100	-100
2019-12-08T20:22:53	-100	-100	-100	-100
2019-12-08T20:23:03	-100	-100	-100	-100
2019-12-08T20:23:13	-100	-100	-100	-100
2019-12-08T20:23:23	-100	-100	-100	-100
2019-12-08T20:23:33	-100	-100	-100	-100
2019-12-08T20:23:43	-100	-100	-100	-100
2019-12-08T20:23:53	-100	-100	-100	-100
2019-12-08T20:24:03	-100	-100	-100	-100
2019-12-08T20:24:13	-100	-100	-100	-100
2019-12-08T20:24:23	-100	-100	-100	-100
2019-12-08T20:24:33	-100	-100	-100	-100
2019-12-08T20:24:43	-100	-100	-100	-100
2019-12-08T20:24:53	-100	-100	-100	-100
2019-12-08T20:25:03	-100	-100	-100	-100
2019-12-08T20:25:13	-100	-100	-100	-100
2019-12-08T20:25:23	-100	-100	-100	-100
2019-12-08T20:25:33	-100	-100	-100	-100
2019-12-08T20:25:43	-100	-100	-100	-100
2019-12-08T20:25:53	-100	-100	-100	-100
2019-12-08T20:26:03	-100	-100	-100	-100
2019-12-08T20:26:13	-100	-100	-100	-100
2019-12-08T20:26:23	-100	-100	-100	-100
2019-12-08T20:26:33	-100	-100	-100	-100
2019-12-08T20:26:43	-100	-100	-100	-100
2019-12-08T20:26:53	-100	-100	-100	-100
2019-12-08T20:27:03	-100	-100	-100	-100
2019-12-08T20:27:13	-100	-100	-100	-100
2019-12-08T20:27:23	-100	-100	-100	-100
2019-12-08T20:27:33	-100	-100	-100	-100
2019-12-08T20:27:43	-100	-100	-100	-100
2019-12-08T20:27:53	-100	-100	-100	-100
2019-12-08T20:28:03	-100	-100	-100	-100
2019-12-08T20:28:13	-100	-100	-100	-100
2019-12-08T20:28:23	-100	-100	-100	-100
2019-12-08T20:28:33	-100	-100	-100	-100
2019-12-08T20:28:43	-100	-100	-100	-100
2019-12-08T20:28:53	-100	-100	-100	-100
2019-12-08T20:29:03	-100	-100	-100	-100
2019-12-08T20:29:13	-100	-100	-100	-100
2019-12-08T20:29:23	-100	-100	-100	-100
2019-12-08T20:29:33	-100	-100	-100	-100
2019-12-08T20:29:43	-100	-100	-100	-100
2019-12-08T20:29:53	-100	-100	-100	-100
2019-12-08T20:30:03	-100	-100	-100	-100
2019-12-08T20:30:13	-100	-100	-100	-100
2019-12-08T20:30:23	-100	-100	-100	-100
2019-12-08T20:30:33	-100	-100	-100	-100
2019-12-08T20:30:43	-100	-100	-100	-100
2019-12-08T20:30:53	-100	-100	-100	-100
2019-12-08T20:31:03	-100	-100	-100	-100
2019-12-08T20:31:13	-100	-100	-100	-100
2019-12-08T20:31:23	-100	-100	-100	-100
2019-12-08T20:31:33	-100	-100	-100	-100
2019-12-08T20:31:43	-100	-100	-100	-100
2019-12-08T20:31:53	-100	-100	-100	-100
2019-12-08T20:32:03	-100	-100	-100	-100
2019-12-08T20:32:13	-100	-100	-100	-100
2019-12-08T20:32:23	-100	-100	-100	-100
2019-12-08T20:32:33	-100	-100	-100	-100
2019-12-08T20:32:43	-100	-100	-100	-100
2019-12-08T20:32:53	-100	-100	-100	-100
2019-12-08T20:33:03	-100	-100	-100	-100
2019-12-08T20:33:13	-100	-100	-100	-100
2019-12-08T20:33:23	-100	-100	-100	-100
2019-12-08T20:33:33	-100	-100	-100	-100
2019-12-08T20:33:43	-100	-100	-100	-100
2019-12-08T20:33:53	-100	-100	-100	-100
2019-12-08T20:34:03	-100	-100	-100	-100
2019-12-08T20:34:13	-100	-100	-100	-100
2019-12-08T20:34:23	-100	-100	-100	-100
2019-12-08T20:34:33	-100	-100	-100	-100
2019-12-08T20:34:43	-100	-100	-100	-100
2019-12-08T20:34:53	-100	-100	-100	-100
2019-12-08T20:35:03	-100	-100	-100	-100
2019-12-08T20:35:13	-100	-100	-100	-100
2019-12-08T20:35:23	-100	-100	-100	-100
2019-12-08T20:35:33	-100	-100	-100	-100
2019-12-08T20:35:43	-100	-100	-100	-100
2019-12-08T20:35:53	-100	-100	-100	-100
2019-12-08T20:36:03	-100	-100	-100	-100
2019-12-08T20:36:13	-100	-100	-100	-100
2019-12-08T20:36:23	-100	-100	-100	-100
2019-12-08T20:36:33	-100	-100	-100	-100
2019-12-08T20:36:43	-100	-100	-100	-100
2019-12-08T20:36:53	-100	-100	-100	-100
2019-12-08T20:37:03	-100	-100	-100	-100
2019-12-08T20:37:13	-100	-100	-100	-100
2019-12-08T20:37:23	-100	-100	-100	-100
2019-12-08T20:37:33	-100	-100	-100	-100
2019-12-08T20:37:43	-100	-100	-100	-100
2019-12-08T20:37:53	-100	-100	-100	-100
2019-12-08T20:38:03	-100	-100	-100	-100
2019-12-08T20:38:13	-100	-100	-100	-100
2019-12-08T20:38:23	-100	-100	-100	-100
2019-12-08T20:38:33	-100	-100	-100	-100
2019-12-08T20:38:43	-100	-100	-100	-100
2019-12-08T20:38:53	-100	-100	-100	-100
2019-12-08T20:39:03	-100	-100	-100	-100
2019-12-08T20:39:13	-100	-100	-100	-100
2019-12-08T20:39:23	-100	-100	-100	-100
2019-12-08T20:39:33	-100	-100	-100	-100
2019-12-08T20:39:43	-100	-100	-100	-100
2019-12-08T20:39:53	-100	-100	-100	-100
2019-12-08T20:40:03	-100	-100	-100	-100
2019-12-08T20:40:13	-100	-100	-100	-100
2019-12-08T20:40:23	-100	-100	-100	-100
2019-12-08T20:40:33	-100	-100	-100	-100
2019-12-08T20:40:43	-100	-100	-100	-100
2019-12-08T20:40:54	-100	-100	-100	-100
2019-12-08T20:41:03	-100	-100	-100	-100
2019-12-08T20:41:13	-100	-100	-100	-100
2019-12-08T20:41:24	-100	-100	-100	-100
2019-12-08T20:41:34	-100	-100	-100	-100
2019-12-08T20:41:44	-100	-100	-100	-100
2019-12-08T20:41:54	-100	-100	-100	-100
2019-12-08T20:42:04	-100	-100	-100	-100
2019-12-08T20:42:14	-100	-100	-100	-100
2019-12-08T20:42:24	-100	-100	-100	-100
2019-12-08T20:42:34	-100	-100	-100	-100
2019-12-08T20:42:44	-100	-100	-100	-100
2019-12-08T20:42:54	-100	-100	-100	-100
2019-12-08T20:43:04	-100	-100	-100	-100
2019-12-08T20:43:14	-100	-100	-100	-100
2019-12-08T20:43:24	-100	-100	-100	-100
2019-12-08T20:43:34	-100	-100	-100	-100
2019-12-08T20:43:44	-100	-100	-100	-100
2019-12-08T20:43:54	-100	-100	-100	-100
2019-12-08T20:44:04	-100	-100	-100	-100
2019-12-08T20:44:14	-100	-100	-100	-100
2019-12-08T20:44:24	-100	-100	-100	-100
2019-12-08T20:44:34	-100	-100	-100	-100
2019-12-08T20:44:44	-100	-100	-100	-100
2019-12-08T20:44:54	-100	-100	-100	-100
2019-12-08T20:45:04	-100	-100	-100	-100
2019-12-08T20:45:14	-100	-100	-100	-100
2019-12-08T20:45:24	-100	-100	-100	-100
2019-12-08T20:45:34	-100	-100	-100	-100
2019-12-08T20:45:44	-100	-100	-100	-100
2019-12-08T20:45:54	-100	-100	-100	-100
2019-12-08T20:46:04	-100	-100	-100	-100
2019-12-08T20:46:14	-100	-100	-100	-100
2019-12-08T20:46:24	-100	-100	-100	-100
2019-12-08T20:46:34	-100	-100	-100	-100
2019-12-08T20:46:44	-100	-100	-100	-100
2019-12-08T20:46:54	-100	-100	-100	-100
2019-12-08T20:47:04	-100	-100	-100	-100
2019-12-08T20:47:14	-100	-100	-100	-100
2019-12-08T20:47:24	-100	-100	-100	-100
2019-12-08T20:47:34	-100	-100	-100	-100
2019-12-08T20:47:44	-100	-100	-100	-100
2019-12-08T20:47:54	-100	-100	-100	-100
2019-12-08T20:48:04	-100	-100	-100	-100
2019-12-08T20:48:14	-100	-100	-100	-100
2019-12-08T20:48:24	-100	-100	-100	-100
2019-12-08T20:48:34	-100	-100	-100	-100
2019-12-08T20:48:44	-100	-100	-100	-100
2019-12-08T20:48:54	-100	-100	-100	-100
2019-12-08T20:49:04	-100	-100	-100	-100
2019-12-08T20:49:14	-100	-100	-100	-100
2019-12-08T20:49:24	-100	-100	-100	-100
2019-12-08T20:49:34	-100	-100	-100	-100
2019-12-08T20:49:44	-100	-100	-100	-100
2019-12-08T20:49:54	-100	-100	-100	-100
2019-12-08T20:50:04	-100	-100	-100	-100
2019-12-08T20:50:14	-100	-100	-100	-100
2019-12-08T20:50:24	-100	-100	-100	-100
2019-12-08T20:50:34	-100	-100	-100	-100
2019-12-08T20:50:44	-100	-100	-100	-100
2019-12-08T20:50:54	-100	-100	-100	-100
2019-12-08T20:51:04	-100	-100	-100	-100
2019-12-08T20:51:14	-100	-100	-100	-100
2019-12-08T20:51:24	-100	-100	-100	-100
2019-12-08T20:51:34	-100	-100	-100	-100
2019-12-08T20:51:44	-100	-100	-100	-100
2019-12-08T20:51:54	-100	-100	-100	-100
2019-12-08T20:52:04	-100	-100	-100	-100
2019-12-08T20:52:14	-100	-100	-100	-100
2019-12-08T20:52:24	-100	-100	-100	-100
2019-12-08T20:52:34	-100	-100	-100	-100
2019-12-08T20:52:44	-100	-100	-100	-100
2019-12-08T20:52:54	-100	-100	-100	-100
2019-12-08T20:53:04	-100	-100	-100	-100
2019-12-08T20:53:14	-100	-100	-100	-100
2019-12-08T20:53:24	-100	-100	-100	-100
2019-12-08T20:53:34	-100	-100	-100	-100
2019-12-08T20:53:44	-100	-100	-100	-100
2019-12-08T20:53:54	-100	-100	-100	-100
2019-12-08T20:54:04	-100	-100	-100	-100
2019-12-08T20:54:14	-100	-100	-100	-100
2019-12-08T20:54:24	-100	-100	-100	-100
2019-12-08T20:54:34	-100	-100	-100	-100
2019-12-08T20:54:44	-100	-100	-100	-100
2019-12-08T20:54:54	-100	-100	-100	-100
2019-12-08T20:55:04	-100	-100	-100	-100
2019-12-08T20:55:14	-100	-100	-100	-100
2019-12-08T20:55:24	-100	-100	-100	-100
2019-12-08T20:55:34	-100	-100	-100	-100
2019-12-08T20:55:44	-100	-100	-100	-100
2019-12-08T20:55:54	-100	-100	-100	-100
2019-12-08T20:56:04	-100	-100	-100	-100
2019-12-08T20:56:14	-100	-100	-100	-100
2019-12-08T20:56:24	-100	-100	-100	-100
2019-12-08T20:56:34	-100	-100	-100	-100
2019-12-08T20:56:44	-100	-100	-100	-100
2019-12-08T20:56:54	-100	-100	-100	-100
2019-12-08T20:57:04	-100	-100	-100	-100
2019-12-08T20:57:14	-100	-100	-100	-100
2019-12-08T20:57:24	-100	-100	-100	-100
2019-12-08T20:57:34	-100	-100	-100	-100
2019-12-08T20:57:44	-100	-100	-100	-100
2019-12-08T20:57:54	-100	-100	-100	-100
2019-12-08T20:58:04	-100	-100	-100	-100
2019-12-08T20:58:14	-100	-100	-100	-100
2019-12-08T20:58:24	-100	-100	-100	-100
2019-12-08T20:58:34	-100	-100	-100	-100
2019-12-08T20:58:44	-100	-100	-100	-100
2019-12-08T20:58:54	-100	-100	-100	-100
2019-12-08T20:59:04	-100	-100	-100	-100
2019-12-08T20:59:14	-100	-100	-100	-100
2019-12-08T20:59:24	-100	-100	-100	-100
2019-12-08T20:59:34	-100	-100	-100	-100
2019-12-08T20:59:44	-100	-100	-100	-100
2019-12-08T20:59:54	-100	-100	-100	-100
2019-12-08T21:00:04	-100	-100	-100	-100
2019-12-08T21:00:14	-100	-100	-100	-100
2019-12-08T21:00:24	-100	-100	-100	-100
2019-12-08T21:00:34	-100	-100	-100	-100
2019-12-08T21:00:44	-100	-100	-100	-100
2019-12-08T21:00:54	-100	-100	-100	-100
2019-12-08T21:01:04	-100	-100	-100	-100
2019-12-08T21:01:14	-100	-100	-100	-100
2019-12-08T21:01:24	-100	-100	-100	-100
2019-12-08T21:01:34	-100	-100	-100	-100
2019-12-08T21:01:44	-100	-100	-100	-100
2019-12-08T21:01:54	-100	-100	-100	-100
2019-12-08T21:02:04	-100	-100	-100	-100
2019-12-08T21:02:14	-100	-100	-100	-100
2019-12-08T21:02:24	-100	-100	-100	-100
2019-12-08T21:02:34	-100	-100	-100	-100
2019-12-08T21:02:44	-100	-100	-100	-100
2019-12-08T21:02:54	-100	-100	-100	-100
2019-12-08T21:03:04	-100	-100	-100	-100
2019-12-08T21:03:14	-100	-100	-100	-100
2019-12-08T21:03:24	-100	-100	-100	-100
2019-12-08T21:03:34	-100	-100	-100	-100
2019-12-08T21:03:44	-100	-100	-100	-100
2019-12-08T21:03:54	-100	-100	-100	-100
2019-12-08T21:04:04	-100	-100	-100	-100
2019-12-08T21:04:14	-100	-100	-100	-100
2019-12-08T21:04:24	-100	-100	-100	-100
2019-12-08T21:04:34	-100	-100	-100	-100
2019-12-08T21:04:44	-100	-100	-100	-100
2019-12-08T21:04:54	-100	-100	-100	-100
2019-12-08T21:05:04	-100	-100	-100	-100
2019-12-08T21:05:14	-100	-100	-100	-100
2019-12-08T21:05:24	-100	-100	-100	-100
2019-12-08T21:05:34	-100	-100	-100	-100
2019-12-08T21:05:44	-100	-100	-100	-100
2019-12-08T21:05:54	-100	-100	-100	-100
2019-12-08T21:06:04	-100	-100	-100	-100
2019-12-08T21:06:14	-100	-100	-100	-100
2019-12-08T21:06:24	-100	-100	-100	-100
2019-12-08T21:06:34	-100	-100	-100	-100
2019-12-08T21:06:44	-100	-100	-100	-100
2019-12-08T21:06:54	-100	-100	-100	-100
2019-12-08T21:07:04	-100	-100	-100	-100
2019-12-08T21:07:14	-100	-100	-100	-100
2019-12-08T21:07:24	-100	-100	-100	-100
2019-12-08T21:07:34	-100	-100	-100	-100
2019-12-08T21:07:44	-100	-100	-100	-100
2019-12-08T21:07:54	-100	-100	-100	-100
2019-12-08T21:08:04	-100	-100	-100	-100
2019-12-08T21:08:14	-100	-100	-100	-100
2019-12-08T21:08:24	-100	-100	-100	-100
2019-12-08T21:08:34	-100	-100	-100	-100
2019-12-08T21:08:44	-100	-100	-100	-100
2019-12-08T21:08:54	-100	-100	-100	-100
2019-12-08T21:09:04	-100	-100	-100	-100
2019-12-08T21:09:14	-100	-100	-100	-100
2019-12-08T21:09:24	-100	-100	-100	-100
2019-12-08T21:09:34	-100	-100	-100	-100
2019-12-08T21:09:44	-100	-100	-100	-100
2019-12-08T21:09:54	-100	-100	-100	-100
2019-12-08T21:10:04	-100	-100	-100	-100
2019-12-08T21:10:14	-100	-100	-100	-100
2019-12-08T21:10:24	-100	-100	-100	-100
2019-12-08T21:10:34	-100	-100	-100	-100
2019-12-08T21:10:44	-100	-100	-100	-100
2019-12-08T21:10:54	-100	-100	-100	-100
2019-12-08T21:11:04	-100	-100	-100	-100
2019-12-08T21:11:14	-100	-100	-100	-100
2019-12-08T21:11:24	-100	-100	-100	-100
2019-12-08T21:11:34	-100	-100	-100	-100
2019-12-08T21:11:44	-100	-100	-100	-100
2019-12-08T21:11:54	-100	-100	-100	-100
2019-12-08T21:12:04	-100	-100	-100	-100
2019-12-08T21:12:14	-100	-100	-100	-100
2019-12-08T21:12:24	-100	-100	-100	-100
2019-12-08T21:12:34	-100	-100	-100	-100
2019-12-08T21:12:44	-100	-100	-100	-100
2019-12-08T21:12:54	-100	-100	-100	-100
